table_a,table_b,key_label,tier,distinct_a,distinct_b,overlap_count,coverage_a_pct,coverage_b_pct,already_in_spine_connect_edges
LIBRARY_MARTS.POLITICS.POLITICS__FEC_COMMITTEE,LIBRARY_MARTS.TIMELINE.POLITICS__FED_FEC_PAC_SUMMARY,FEC_CMTE_ID,STEEL,26655,22899,12239,45.92,53.45,False
LIBRARY_MARTS.POLITICS.POLITICS__FED_FEC_PAC_SUMMARY,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_BULK_COMMITTEES,FEC_CMTE_ID,STEEL,22899,20007,9569,41.79,47.83,True
LIBRARY_MARTS.POLITICS.POLITICS__FED_FEC_PAC_SUMMARY,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,FEC_CMTE_ID,STEEL,22899,16251,766,3.35,4.71,True
LIBRARY_MARTS.POLITICS.POLITICS__FED_FEC_PAC_SUMMARY,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CANDIDATE,FEC_CMTE_ID,STEEL,22899,10630,118,0.52,1.11,True
LIBRARY_MARTS.POLITICS.POLITICS__FED_FEC_PAC_SUMMARY,LIBRARY_MARTS.TIMELINE.POLITICS__FED_FEC_PAC_SUMMARY,FEC_CMTE_ID,STEEL,22899,22899,22899,100.0,100.0,True
LIBRARY_MARTS.POLITICS.POLITICS__FED_FEC_PAC_SUMMARY,LIBRARY_RAW.LANDING.FED_FEC_BULK,FEC_CMTE_ID,STEEL,22899,20938,12232,53.42,58.42,False
LIBRARY_MARTS.POLITICS.POLITICS__FED_FEC_PAC_SUMMARY,LIBRARY_RAW.LANDING.FED_FEC_BULK_COMMITTEES,FEC_CMTE_ID,STEEL,22899,20007,9569,41.79,47.83,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_MARTS.TIMELINE.POLITICS__FED_FEC_PAC_SUMMARY,FEC_CMTE_ID,STEEL,20007,22899,9569,47.83,41.79,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_MARTS.TIMELINE.POLITICS__FED_FEC_PAC_SUMMARY,FEC_CMTE_ID,STEEL,16251,22899,766,4.71,3.35,True
LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CANDIDATE,LIBRARY_MARTS.TIMELINE.POLITICS__FED_FEC_PAC_SUMMARY,FEC_CMTE_ID,STEEL,10630,22899,118,1.11,0.52,True
LIBRARY_MARTS.TIMELINE.POLITICS__FED_FEC_PAC_SUMMARY,LIBRARY_RAW.LANDING.FED_FEC_BULK,FEC_CMTE_ID,STEEL,22899,20938,12232,53.42,58.42,False
LIBRARY_MARTS.TIMELINE.POLITICS__FED_FEC_PAC_SUMMARY,LIBRARY_RAW.LANDING.FED_FEC_BULK_COMMITTEES,FEC_CMTE_ID,STEEL,22899,20007,9569,41.79,47.83,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,20007,11427,7214,36.06,63.13,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,20007,11427,7214,36.06,63.13,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,20007,11427,7214,36.06,63.13,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,20007,11427,7214,36.06,63.13,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,16251,11427,8343,51.34,73.01,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,16251,11427,8343,51.34,73.01,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,16251,11427,8343,51.34,73.01,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,16251,11427,8343,51.34,73.01,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEES,LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,38693,11427,8224,21.25,71.97,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEES,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,38693,11427,8224,21.25,71.97,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEES,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,38693,11427,8224,21.25,71.97,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEES,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,38693,11427,8224,21.25,71.97,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CANDIDATE,LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,10630,11427,10441,98.22,91.37,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CANDIDATE,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,10630,11427,10441,98.22,91.37,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CANDIDATE,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,10630,11427,10441,98.22,91.37,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CANDIDATE,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,10630,11427,10441,98.22,91.37,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_MARTS.POLITICS.POLITICS__FEC_COMMITTEE,FEC_CMTE_ID,STEEL,11427,26655,11242,98.38,42.18,False
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_BULK_COMMITTEES,FEC_CMTE_ID,STEEL,11427,20007,7214,63.13,36.06,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,FEC_CMTE_ID,STEEL,11427,16251,8343,73.01,51.34,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CANDIDATE,FEC_CMTE_ID,STEEL,11427,10630,10441,91.37,98.22,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,11427,11427,11427,100.0,100.0,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,11427,11427,11427,100.0,100.0,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_RAW.LANDING.FED_FEC_BULK_COMMITTEES,FEC_CMTE_ID,STEEL,11427,20007,7214,63.13,36.06,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,11427,11427,11427,100.0,100.0,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_COMMITTEE,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,26655,11427,11242,42.18,98.38,False
LIBRARY_MARTS.POLITICS.POLITICS__FEC_COMMITTEE,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,26655,11427,11242,42.18,98.38,False
LIBRARY_MARTS.POLITICS.POLITICS__FEC_COMMITTEE,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,26655,11427,11242,42.18,98.38,False
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,20007,11427,7214,36.06,63.13,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,20007,11427,7214,36.06,63.13,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,20007,11427,7214,36.06,63.13,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,16251,11427,8343,51.34,73.01,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,16251,11427,8343,51.34,73.01,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,16251,11427,8343,51.34,73.01,True
LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CANDIDATE,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,10630,11427,10441,98.22,91.37,True
LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CANDIDATE,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,10630,11427,10441,98.22,91.37,True
LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CANDIDATE,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,10630,11427,10441,98.22,91.37,True
LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,11427,11427,11427,100.0,100.0,True
LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_RAW.LANDING.FED_FEC_BULK_COMMITTEES,FEC_CMTE_ID,STEEL,11427,20007,7214,63.13,36.06,True
LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,11427,11427,11427,100.0,100.0,True
LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,LIBRARY_RAW.LANDING.FED_FEC_BULK_COMMITTEES,FEC_CMTE_ID,STEEL,11427,20007,7214,63.13,36.06,True
LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,11427,11427,11427,100.0,100.0,True
LIBRARY_RAW.LANDING.FED_FEC_BULK_COMMITTEES,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,20007,11427,7214,36.06,63.13,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK,LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,20938,6270,5892,28.14,93.97,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK,LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,20938,11427,8220,39.26,71.93,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,20938,6270,5892,28.14,93.97,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,20938,11427,8220,39.26,71.93,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,20938,11427,8220,39.26,71.93,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,20938,11427,8220,39.26,71.93,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,20938,6270,5892,28.14,93.97,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,20007,6270,5939,29.68,94.72,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,20007,6270,5939,29.68,94.72,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,20007,6270,5939,29.68,94.72,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,16251,6270,833,5.13,13.29,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,16251,6270,833,5.13,13.29,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,16251,6270,833,5.13,13.29,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEES,LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,38693,6270,5892,15.23,93.97,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,38693,6270,5892,15.23,93.97,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEES,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,38693,6270,5892,15.23,93.97,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,FEC_CMTE_ID,STEEL,6270,12291,5587,89.11,45.46,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.POLITICS.POLITICS__FEC_CANDIDATE,FEC_CMTE_ID,STEEL,6270,10630,844,13.46,7.94,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,6270,11427,887,14.15,7.76,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.POLITICS.POLITICS__FEC_COMMITTEE,FEC_CMTE_ID,STEEL,6270,26655,6270,100.0,23.52,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.PUBLIC.MONEY_IN_POLITICS__FEC_INDIV_BY_CMTE_CYCLE_AGG,FEC_CMTE_ID,STEEL,6270,12277,5587,89.11,45.51,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_BULK_COMMITTEES,FEC_CMTE_ID,STEEL,6270,20007,5939,94.72,29.68,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,FEC_CMTE_ID,STEEL,6270,16251,833,13.29,5.13,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,6270,6270,6270,100.0,100.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,FEC_CMTE_ID,STEEL,6270,12291,5587,89.11,45.46,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CANDIDATE,FEC_CMTE_ID,STEEL,6270,10630,844,13.46,7.94,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,6270,11427,887,14.15,7.76,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,6270,11427,887,14.15,7.76,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_RAW.LANDING.FED_FEC_BULK,FEC_CMTE_ID,STEEL,6270,20938,5892,93.97,28.14,False
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_RAW.LANDING.FED_FEC_BULK_COMMITTEES,FEC_CMTE_ID,STEEL,6270,20007,5939,94.72,29.68,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,6270,11427,887,14.15,7.76,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,6270,6270,6270,100.0,100.0,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_RAW.LANDING.FED_FEC_INDIV_CONTRIBUTIONS,FEC_CMTE_ID,STEEL,6270,12291,5587,89.11,45.46,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,12291,11427,4317,35.12,37.78,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,12291,6270,5587,45.46,89.11,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,12291,11427,4317,35.12,37.78,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,12291,11427,4317,35.12,37.78,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,12291,11427,4317,35.12,37.78,True
LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,12291,6270,5587,45.46,89.11,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CANDIDATE,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,10630,6270,844,7.94,13.46,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CANDIDATE,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,10630,6270,844,7.94,13.46,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_MARTS.PUBLIC.MONEY_IN_POLITICS__FEC_INDIV_BY_CMTE_CYCLE_AGG,FEC_CMTE_ID,STEEL,11427,12277,4317,37.78,35.16,False
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,11427,6270,887,7.76,14.15,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,FEC_CMTE_ID,STEEL,11427,12291,4317,37.78,35.12,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_RAW.LANDING.FED_FEC_BULK,FEC_CMTE_ID,STEEL,11427,20938,8220,71.93,39.26,False
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,11427,6270,887,7.76,14.15,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_CAND_CMTE_LINK,LIBRARY_RAW.LANDING.FED_FEC_INDIV_CONTRIBUTIONS,FEC_CMTE_ID,STEEL,11427,12291,4317,37.78,35.12,True
LIBRARY_MARTS.POLITICS.POLITICS__FEC_COMMITTEE,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,26655,6270,6270,23.52,100.0,False
LIBRARY_MARTS.POLITICS.POLITICS__FEC_COMMITTEE,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,26655,6270,6270,23.52,100.0,False
LIBRARY_MARTS.PUBLIC.MONEY_IN_POLITICS__FEC_INDIV_BY_CMTE_CYCLE_AGG,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,12277,6270,5587,45.51,89.11,False
LIBRARY_MARTS.PUBLIC.MONEY_IN_POLITICS__FEC_INDIV_BY_CMTE_CYCLE_AGG,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CAND_CMTE_LINK,FEC_CMTE_ID,STEEL,12277,11427,4317,35.16,37.78,False
LIBRARY_MARTS.PUBLIC.MONEY_IN_POLITICS__FEC_INDIV_BY_CMTE_CYCLE_AGG,LIBRARY_MARTS._RESTORE_20260731.FINANCE__FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,12277,11427,4317,35.16,37.78,False
LIBRARY_MARTS.PUBLIC.MONEY_IN_POLITICS__FEC_INDIV_BY_CMTE_CYCLE_AGG,LIBRARY_RAW.LANDING.FED_FEC_BULK_LINKAGES,FEC_CMTE_ID,STEEL,12277,11427,4317,35.16,37.78,False
LIBRARY_MARTS.PUBLIC.MONEY_IN_POLITICS__FEC_INDIV_BY_CMTE_CYCLE_AGG,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,12277,6270,5587,45.51,89.11,False
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,20007,6270,5939,29.68,94.72,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_BULK_COMMITTEES,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,20007,6270,5939,29.68,94.72,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,16251,6270,833,5.13,13.29,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_CAND_CMTE_LINKAGE,LIBRARY_RAW.LANDING.FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,16251,6270,833,5.13,13.29,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,FEC_CMTE_ID,STEEL,6270,12291,5587,89.11,45.46,True
LIBRARY_MARTS.TIMELINE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,LIBRARY_MARTS.TIMELINE.POLITICS__FEC_CANDIDATE,FEC_CMTE_ID,STEEL,6270,10630,844,13.46,7.94,True
