db,schema,table,type,row_count,bytes,created,last_altered,comment
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_TAMPA_OPEN_DATA_EAEE1E870C__RECORDS,VIEW,,,2026-07-30 11:58:36-07:00,2026-07-30 11:58:36.330000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_039AACD655__RECORDS,VIEW,,,2026-07-30 11:58:38.824000-07:00,2026-07-30 11:58:39.252000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_11B79485F6__RECORDS,VIEW,,,2026-07-30 11:58:38.789000-07:00,2026-07-30 11:58:39.113000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_1D39BDEC50__RECORDS,VIEW,,,2026-07-30 11:58:38.860000-07:00,2026-07-30 11:58:39.177000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_3BB10A6097__PLACES,VIEW,,,2026-07-30 11:58:38.895000-07:00,2026-07-30 11:58:39.190000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_3E67A117FB__PLACES,VIEW,,,2026-07-30 11:58:41.677000-07:00,2026-07-30 11:58:41.954000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_3E67A117FB__RECORDS,VIEW,,,2026-07-06 07:04:31.893000-07:00,2026-07-06 07:04:32.169000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_58CF45D167__PLACES,VIEW,,,2026-07-30 11:58:41.813000-07:00,2026-07-30 11:58:42.106000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_651C0C423A__PLACES,VIEW,,,2026-07-30 11:58:41.812000-07:00,2026-07-30 11:58:42.120000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_651C0C423A__RECORDS,VIEW,,,2026-07-06 07:04:32.444000-07:00,2026-07-06 07:04:32.719000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_6973FD2BA7__PLACES,VIEW,,,2026-07-30 11:58:41.829000-07:00,2026-07-30 11:58:42.145000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_77706D86DA__RECORDS,VIEW,,,2026-07-30 11:58:44.514000-07:00,2026-07-30 11:58:44.974000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_97AD4BC66C__RECORDS,VIEW,,,2026-07-30 11:58:44.767000-07:00,2026-07-30 11:58:45.059000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_AC3869EE0E__RECORDS,VIEW,,,2026-07-30 11:58:44.780000-07:00,2026-07-30 11:58:45.122000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_ACE8AC0352__RECORDS,VIEW,,,2026-07-30 11:58:44.780000-07:00,2026-07-30 11:58:45.061000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_AE7DCCB05B__RECORDS,VIEW,,,2026-07-30 11:58:47.600000-07:00,2026-07-30 11:58:47.940000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_CBC7FE8B75__PLACES,VIEW,,,2026-07-30 11:58:47.718000-07:00,2026-07-30 11:58:47.953000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_CBC7FE8B75__RECORDS,VIEW,,,2026-07-06 07:04:33.778000-07:00,2026-07-06 07:04:34.056000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_E4498C978C__PLACES,VIEW,,,2026-07-05 19:55:48.191000-07:00,2026-07-05 19:55:48.407000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_E4498C978C__RECORDS,VIEW,,,2026-07-30 11:58:47.711000-07:00,2026-07-30 11:58:47.983000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_F40C1F2ECE__PLACES,VIEW,,,2026-07-30 11:58:47.732000-07:00,2026-07-30 11:58:48.028000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_F4FC6168EA__PLACES,VIEW,,,2026-07-30 11:58:50.607000-07:00,2026-07-30 11:58:50.934000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_VIRGINIA_OPEN_DA_FC2228A15B__PLACES,VIEW,,,2026-07-30 11:58:50.649000-07:00,2026-07-30 11:58:50.909000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_00FF03B195__PLACES,VIEW,,,2026-07-30 11:58:50.681000-07:00,2026-07-30 11:58:50.912000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_010A1B6275__PLACES,VIEW,,,2026-07-30 11:58:50.648000-07:00,2026-07-30 11:58:50.895000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_03AB547ADB__PLACES,VIEW,,,2026-07-30 11:58:53.492000-07:00,2026-07-30 11:58:53.879000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_0562C5DEA2__PLACES,VIEW,,,2026-07-30 11:58:53.749000-07:00,2026-07-30 11:58:54.044000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_070A16004D__PLACES,VIEW,,,2026-07-30 11:58:53.842000-07:00,2026-07-30 11:58:54.152000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_070A16004D__RECORDS,VIEW,,,2026-07-06 07:04:35.609000-07:00,2026-07-06 07:04:35.951000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_07EAF6E647__PLACES,VIEW,,,2026-07-30 11:58:53.818000-07:00,2026-07-30 11:58:54.120000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_092B06E590__PLACES,VIEW,,,2026-07-30 11:58:56.411000-07:00,2026-07-30 11:58:56.764000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_09335A764B__RECORDS,VIEW,,,2026-07-30 11:58:56.619000-07:00,2026-07-30 11:58:56.966000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_098BD87FF5__PLACES,VIEW,,,2026-07-30 11:58:57.312000-07:00,2026-07-30 11:58:57.609000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_0AC79B8EBA__PLACES,VIEW,,,2026-07-30 11:58:57.319000-07:00,2026-07-30 11:58:57.607000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_0AF7431C6C__FACILITIES,VIEW,,,2026-07-30 11:58:59.444000-07:00,2026-07-30 11:58:59.785000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_0C27C4AA90__PLACES,VIEW,,,2026-07-30 11:58:59.582000-07:00,2026-07-30 11:58:59.951000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_0C63C07381__PLACES,VIEW,,,2026-07-30 11:59:00.225000-07:00,2026-07-30 11:59:00.529000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_0DD7796234__PLACES,VIEW,,,2026-07-30 11:59:00.268000-07:00,2026-07-30 11:59:00.537000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_10C3E0C017__PLACES,VIEW,,,2026-07-30 11:59:02.384000-07:00,2026-07-30 11:59:02.712000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_11AEBE4994__PLACES,VIEW,,,2026-07-30 11:59:02.516000-07:00,2026-07-30 11:59:02.813000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_13793ABC24__PLACES,VIEW,,,2026-07-30 11:59:03.184000-07:00,2026-07-30 11:59:03.581000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_1430ABA184__PLACES,VIEW,,,2026-07-30 11:59:03.188000-07:00,2026-07-30 11:59:03.533000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_152133D5ED__RECORDS,VIEW,,,2026-07-30 11:59:05.325000-07:00,2026-07-30 11:59:05.726000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_1629502C35__PLACES,VIEW,,,2026-07-30 11:59:05.375000-07:00,2026-07-30 11:59:05.682000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_1A89F1526C__PLACES,VIEW,,,2026-07-30 11:59:06.127000-07:00,2026-07-30 11:59:06.536000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_20C6FC6029__RECORDS,VIEW,,,2026-07-30 11:59:06.227000-07:00,2026-07-30 11:59:06.527000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_20E1A330CE__PLACES,VIEW,,,2026-07-05 19:55:53.015000-07:00,2026-07-05 19:55:53.211000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_20E1A330CE__RECORDS,VIEW,,,2026-07-30 11:59:08.321000-07:00,2026-07-30 11:59:08.677000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_22BDD189F5__PLACES,VIEW,,,2026-07-30 11:59:08.369000-07:00,2026-07-30 11:59:08.684000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_23B8B5B7D2__PLACES,VIEW,,,2026-07-30 11:59:09.219000-07:00,2026-07-30 11:59:09.614000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_23B8B5B7D2__RECORDS,VIEW,,,2026-07-06 07:04:40.419000-07:00,2026-07-06 07:04:40.764000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_257FFC7619__PLACES,VIEW,,,2026-07-30 11:59:09.159000-07:00,2026-07-30 11:59:09.540000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_26239EF185__PLACES,VIEW,,,2026-07-30 11:59:11.321000-07:00,2026-07-30 11:59:11.701000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_26625D455C__PLACES,VIEW,,,2026-07-30 11:59:11.327000-07:00,2026-07-30 11:59:11.765000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_2A3B161975__PLACES,VIEW,,,2026-07-30 11:59:12.085000-07:00,2026-07-30 11:59:12.421000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_2A71C11D68__PLACES,VIEW,,,2026-07-30 11:59:12.210000-07:00,2026-07-30 11:59:12.515000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_2C3871611D__PLACES,VIEW,,,2026-07-30 11:59:14.247000-07:00,2026-07-30 11:59:14.573000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_2CFAAEA4FD__PLACES,VIEW,,,2026-07-30 11:59:14.271000-07:00,2026-07-30 11:59:14.607000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_2DCBF2873B__PLACES,VIEW,,,2026-07-30 11:59:14.930000-07:00,2026-07-30 11:59:15.318000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_2DFC1ADDEA__PLACES,VIEW,,,2026-07-30 11:59:15.179000-07:00,2026-07-30 11:59:15.610000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_2DFC1ADDEA__RECORDS,VIEW,,,2026-07-06 07:04:42.459000-07:00,2026-07-06 07:04:42.736000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_305157E72F__PLACES,VIEW,,,2026-07-30 11:59:17.226000-07:00,2026-07-30 11:59:17.639000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_321A6575F3__PLACES,VIEW,,,2026-07-30 11:59:17.247000-07:00,2026-07-30 11:59:17.596000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_36A8032A4C__PLACES,VIEW,,,2026-07-30 11:59:17.949000-07:00,2026-07-30 11:59:18.254000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_372D1987DB__PLACES,VIEW,,,2026-07-30 11:59:18.207000-07:00,2026-07-30 11:59:18.604000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_38ABDAEC9D__PLACES,VIEW,,,2026-07-30 11:59:20.755000-07:00,2026-07-30 11:59:21.116000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_3986161420__PLACES,VIEW,,,2026-07-30 11:59:20.769000-07:00,2026-07-30 11:59:21.111000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_3E5A14A8A0__PLACES,VIEW,,,2026-07-30 11:59:20.905000-07:00,2026-07-30 11:59:21.278000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_440A699A5B__PLACES,VIEW,,,2026-07-30 11:59:21.189000-07:00,2026-07-30 11:59:21.508000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_49FAB204AA__PLACES,VIEW,,,2026-07-30 11:59:23.783000-07:00,2026-07-30 11:59:24.146000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_4A48DEDEFA__PLACES,VIEW,,,2026-07-30 11:59:23.738000-07:00,2026-07-30 11:59:24.075000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_4C0F4E6C6C__PLACES,VIEW,,,2026-07-30 11:59:23.860000-07:00,2026-07-30 11:59:24.213000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_4D90100824__PLACES,VIEW,,,2026-07-30 11:59:24.076000-07:00,2026-07-30 11:59:24.398000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_4E5C66124A__PLACES,VIEW,,,2026-07-30 11:59:26.731000-07:00,2026-07-30 11:59:27.155000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_4E9F15E555__PLACES,VIEW,,,2026-07-30 11:59:26.708000-07:00,2026-07-30 11:59:27.108000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_4FC22C2C30__PLACES,VIEW,,,2026-07-30 11:59:26.780000-07:00,2026-07-30 11:59:27.160000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_4FC22C2C30__RECORDS,VIEW,,,2026-07-06 07:04:46.333000-07:00,2026-07-06 07:04:46.588000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_51B8DCF278__PLACES,VIEW,,,2026-07-30 11:59:26.967000-07:00,2026-07-30 11:59:27.248000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_51B8DCF278__RECORDS,VIEW,,,2026-07-06 07:04:46.373000-07:00,2026-07-06 07:04:46.669000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_55B456C408__PLACES,VIEW,,,2026-07-30 11:59:29.839000-07:00,2026-07-30 11:59:30.195000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_5A83580B83__PLACES,VIEW,,,2026-07-30 11:59:29.840000-07:00,2026-07-30 11:59:30.195000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_5B3C7AE148__PLACES,VIEW,,,2026-07-30 11:59:29.846000-07:00,2026-07-30 11:59:30.200000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_5C36BF1B9F__PLACES,VIEW,,,2026-07-30 11:59:29.885000-07:00,2026-07-30 11:59:30.326000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_6271EB297F__PLACES,VIEW,,,2026-07-30 11:59:32.884000-07:00,2026-07-30 11:59:33.290000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_645F59A90F__PLACES,VIEW,,,2026-07-30 11:59:32.885000-07:00,2026-07-30 11:59:33.280000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_654E0B3182__PLACES,VIEW,,,2026-07-30 11:59:32.888000-07:00,2026-07-30 11:59:33.280000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_68A8A0027A__PLACES,VIEW,,,2026-07-30 11:59:32.956000-07:00,2026-07-30 11:59:33.318000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_69C80C6F70__PLACES,VIEW,,,2026-07-30 11:59:36.097000-07:00,2026-07-30 11:59:36.428000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_6A4C3E0E78__RECORDS,VIEW,,,2026-07-30 11:59:36.169000-07:00,2026-07-30 11:59:36.536000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_6D76BCB39C__PLACES,VIEW,,,2026-07-30 11:59:36.066000-07:00,2026-07-30 11:59:36.434000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_6DC9E5D03F__PLACES,VIEW,,,2026-07-30 11:59:36.125000-07:00,2026-07-30 11:59:36.415000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_6EA0259598__PLACES,VIEW,,,2026-07-30 11:59:39.078000-07:00,2026-07-30 11:59:39.420000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_72F70A0697__PLACES,VIEW,,,2026-07-30 11:59:39.146000-07:00,2026-07-30 11:59:39.423000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_769BEBAE41__RECORDS,VIEW,,,2026-07-30 11:59:39.150000-07:00,2026-07-30 11:59:39.450000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_7880B791DF__PLACES,VIEW,,,2026-07-30 11:59:39.173000-07:00,2026-07-30 11:59:39.451000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_7AC49E7444__PLACES,VIEW,,,2026-07-30 11:59:42.096000-07:00,2026-07-30 11:59:42.356000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_7BFB1A4C7D__RECORDS,VIEW,,,2026-07-30 11:59:42.057000-07:00,2026-07-30 11:59:42.365000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_7D8C19B074__RECORDS,VIEW,,,2026-07-30 11:59:42.695000-07:00,2026-07-30 11:59:42.990000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_82D49E467F__PLACES,VIEW,,,2026-07-30 11:59:42.695000-07:00,2026-07-30 11:59:42.986000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_8863985427__PLACES,VIEW,,,2026-07-30 11:59:44.960000-07:00,2026-07-30 11:59:45.311000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_8A08B89D4D__PLACES,VIEW,,,2026-07-30 11:59:44.959000-07:00,2026-07-30 11:59:45.230000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_8B35A60C42__PLACES,VIEW,,,2026-07-30 11:59:45.565000-07:00,2026-07-30 11:59:45.906000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_8B4D96292C__PLACES,VIEW,,,2026-07-30 11:59:45.550000-07:00,2026-07-30 11:59:45.909000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_90A0A8B740__RECORDS,VIEW,,,2026-07-30 11:59:47.838000-07:00,2026-07-30 11:59:48.200000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_90C8EE5E0C__PLACES,VIEW,,,2026-07-30 11:59:47.854000-07:00,2026-07-30 11:59:48.239000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_93F5DF3D76__PLACES,VIEW,,,2026-07-30 11:59:48.521000-07:00,2026-07-30 11:59:48.856000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_9B3EC4ABB9__PLACES,VIEW,,,2026-07-30 11:59:48.529000-07:00,2026-07-30 11:59:48.927000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_9EF4C60F58__RECORDS,VIEW,,,2026-07-30 11:59:50.832000-07:00,2026-07-30 11:59:51.132000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_A28434A3C7__PLACES,VIEW,,,2026-07-30 11:59:50.817000-07:00,2026-07-30 11:59:51.063000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_A3608CE8E0__PLACES,VIEW,,,2026-07-30 11:59:51.428000-07:00,2026-07-30 11:59:51.753000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_A3B7349811__RECORDS,VIEW,,,2026-07-30 11:59:51.512000-07:00,2026-07-30 11:59:51.918000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_AAD84A1F6E__RECORDS,VIEW,,,2026-07-30 11:59:53.768000-07:00,2026-07-30 11:59:54.129000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_AB591E1D68__PLACES,VIEW,,,2026-07-30 11:59:53.781000-07:00,2026-07-30 11:59:54.122000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_ABE01A0035__PLACES,VIEW,,,2026-07-30 11:59:54.306000-07:00,2026-07-30 11:59:54.672000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_ACAC6B8FEC__PLACES,VIEW,,,2026-07-30 11:59:54.684000-07:00,2026-07-30 11:59:54.998000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_AD0D8250DF__PLACES,VIEW,,,2026-07-30 11:59:56.723000-07:00,2026-07-30 11:59:56.993000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_B25E480DFC__ASSETS,VIEW,,,2026-07-30 11:59:56.730000-07:00,2026-07-30 11:59:57.083000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_B98322D4CC__PLACES,VIEW,,,2026-07-30 11:59:57.232000-07:00,2026-07-30 11:59:57.544000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_BCBE92C64C__PLACES,VIEW,,,2026-07-30 11:59:57.537000-07:00,2026-07-30 11:59:57.868000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_BDEB900523__PLACES,VIEW,,,2026-07-30 11:59:59.629000-07:00,2026-07-30 12:00:00.012000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_BFEE19F210__PLACES,VIEW,,,2026-07-30 11:59:59.655000-07:00,2026-07-30 11:59:59.986000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_C458F119B1__PLACES,VIEW,,,2026-07-30 12:00:00.110000-07:00,2026-07-30 12:00:00.457000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_C7339FBA3B__RECORDS,VIEW,,,2026-07-30 12:00:00.423000-07:00,2026-07-30 12:00:00.878000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_C87FA1C650__PLACES,VIEW,,,2026-07-30 12:00:02.661000-07:00,2026-07-30 12:00:03.069000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_D179E603D1__PLACES,VIEW,,,2026-07-30 12:00:02.657000-07:00,2026-07-30 12:00:03.096000-07:00,
LIBRARY_STAGING,DBT_CROGERS,STG_PORTAL_CKA_WESTERN_PENNSYLV_D7DA51769C__RECORDS,VIEW,,,2026-07-30 12:00:03.064000-07:00,2026-07-30 12:00:03.443000-07:00,
